# clade_membership is used for the dev + nextclade dataset build
clade_membership	A
clade_membership	B
clade_membership	C
clade_membership	C_re
clade_membership	D
clade_membership	E
clade_membership	F
clade_membership	G
clade_membership	H
clade_membership	I

# clade_nextclade is the inferred genotype via nextclade (ingest)
clade_nextclade	A
clade_nextclade	B
clade_nextclade	C
clade_nextclade	C_re
clade_nextclade	D
clade_nextclade	E
clade_nextclade	F
clade_nextclade	G
clade_nextclade	H
clade_nextclade	I

# genotype_genbank 
genotype_genbank	A
genotype_genbank	B
genotype_genbank	C
genotype_genbank	D
genotype_genbank	E
genotype_genbank	F
genotype_genbank	G
genotype_genbank	H
genotype_genbank	I
genotype_genbank	recombinant

# subgenotype_genbank
# These are the sorted values observed across the 11k GenBank dataset.
subgenotype_genbank	A1
subgenotype_genbank	A2
subgenotype_genbank	A3
subgenotype_genbank	A4
subgenotype_genbank	A6
subgenotype_genbank	A8
subgenotype_genbank	AA
subgenotype_genbank	B1
subgenotype_genbank	B2
subgenotype_genbank	B3
subgenotype_genbank	B4
subgenotype_genbank	B6
subgenotype_genbank	B7
subgenotype_genbank	B9
subgenotype_genbank	BA
subgenotype_genbank	BC
subgenotype_genbank	C1
subgenotype_genbank	C12
subgenotype_genbank	C13
subgenotype_genbank	C14
subgenotype_genbank	C17
subgenotype_genbank	C2
subgenotype_genbank	C3
subgenotype_genbank	C4
subgenotype_genbank	C5
subgenotype_genbank	C6
subgenotype_genbank	C7
subgenotype_genbank	C8
subgenotype_genbank	CD1
subgenotype_genbank	CE
subgenotype_genbank	CS
subgenotype_genbank	D1
subgenotype_genbank	D11
subgenotype_genbank	D12
subgenotype_genbank	D1I
subgenotype_genbank	D1M
subgenotype_genbank	D2
subgenotype_genbank	D3
subgenotype_genbank	D4
subgenotype_genbank	D5
subgenotype_genbank	D6
subgenotype_genbank	D7
subgenotype_genbank	D8
subgenotype_genbank	DI
subgenotype_genbank	F1
subgenotype_genbank	F1B
subgenotype_genbank	F2
subgenotype_genbank	F3
subgenotype_genbank	F4
subgenotype_genbank	I1

# Region + country Originally taken from
# https://github.com/nextstrain/monkeypox/blob/62fca491c6775573ad036eedf34b271b4952f2c2/config/color_ordering.tsv
# but additions have been made

region	Asia
region	Oceania
region	Africa
region	Europe
region	South America
region	North America

# Asia
country	Israel
country	Palestine
country	Lebanon
country	Jordan
country	Syria
country	Georgia
country	Iraq
country	Armenia
country	Saudi Arabia
country	Kuwait
country	Yemen
country	Bahrain
country	Qatar
country	Iran
country	United Arab Emirates
country	Oman
country	Uzbekistan
country	Afghanistan
country	Kazakhstan
country	Pakistan
country	Tajikistan
country	Maldives
country	Kyrgyzstan
country	India
country	Sri Lanka
country	Nepal
country	Asia
country	Bangladesh
country	Myanmar
country	Thailand
country	Malaysia
country	Mongolia
country	Singapore
country	China
country	Cambodia
country	Laos
country	Vietnam
country	Hong Kong
country	Indonesia
country	Brunei
country	Taiwan
country	Philippines
country	Timor-Leste
country	South Korea
country	Japan

# Oceania
country	French Polynesia
country	Australia
country	Papua New Guinea
country	New Zealand
country	Fiji
country	Kiribati
country	New Caledonia
country	Samoa
country	Tonga
country	Vanuatu

# Africa
country	Cabo Verde
country	Guinea Bissau
country	Gambia
country	Senegal
country	Cape Verde
country	Sierra Leone
country	Guinea
country	Liberia
country	Mauritania
country	Côte d'Ivoire
country	Morocco
country	Mali
country	Burkina Faso
country	Cote d'Ivoire
country	Ghana
country	Togo
country	Benin
country	Algeria
country	Nigeria
country	Tunisia
country	Niger
country	Equatorial Guinea
country	Gabon
country	Cameroon
country	Republic of the Congo
country	Libya
country	Namibia
country	Angola
country	Chad
country	Central African Republic
country	Democratic Republic of the Congo
country	Africa
country	Botswana
country	South Africa
country	Zambia
country	Lesotho
country	Sudan
country	South Sudan
country	Zimbabwe
country	Burundi
country	Rwanda
country	Egypt
country	Eswatini
country	Uganda
country	Malawi
country	Mozambique
country	Tanzania
country	Kenya
country	Ethiopia
country	Djibouti
country	Union of the Comoros
country	Madagascar
country	Somalia
country	Mauritius

# Europe
country	Greenland
country	Iceland
country	Portugal
country	Ireland
country	Spain
country	United Kingdom
country	Andorra
country	France
country	Belgium
country	Netherlands
country	Luxembourg
country	Monaco
country	Switzerland
country	Norway
country	Denmark
country	Liechtenstein
country	Germany
country	Europe
country	Italy
country	Malta
country	Slovenia
country	Sweden
country	Austria
country	Croatia
country	Czech Republic
country	Bosnia and Herzegovina
country	Poland
country	Slovakia
country	Montenegro
country	Albania
country	Hungary
country	Serbia
country	Kosovo
country	North Macedonia
country	Greece
country	Lithuania
country	Romania
country	Bulgaria
country	Latvia
country	Estonia
country	Finland
country	Belarus
country	Moldova
country	Ukraine
country	Cyprus
country	Turkey
country	Azerbaijan
country	Russia

# South America
country	Argentina
country	Uruguay
country	Chile
country	Paraguay
country	Bolivia
country	South America
country	Brazil
country	Peru
country	Ecuador
country	Colombia
country	Suriname
country	Guyana
country	Venezuela
country	Trinidad and Tobago
country	Bonaire
country	Curacao
country	Aruba

# North America
country	Panama
country	Costa Rica
country	Grenada
country	Nicaragua
country	Saint Vincent and the Grenadines
country	Barbados
country	El Salvador
country	Saint Lucia
country	Martinique
country	Honduras
country	Dominica
country	Guatemala
country	Guadeloupe
country	Belize
country	Antigua and Barbuda
country	Saint Kitts and Nevis
country	Saint Barthélemy
country	Sint Maarten
country	Saint Martin
country	Jamaica
country	Dominican Republic
country	Haiti
country	Mexico
country	Cuba
country	Bahamas
country	North America
country	Bermuda
country	USA
country	Canada
